,term,grade,emp_length,annual_inc,pymnt_plan,out_prncp_inv,delinq_2yrs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
90034,36.0,4.0,5.0,65000.0,0.0,16879.57,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53425,36.0,3.0,2.0,37000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11535,36.0,5.0,10.0,35000.0,0.0,6911.87,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21582,36.0,3.0,0.0,42000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12898,36.0,5.0,2.0,36000.0,0.0,3026.81,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
590,60.0,3.0,9.0,160000.0,0.0,35114.69,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
36592,60.0,6.0,1.0,50000.0,0.0,11919.39,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
95201,36.0,2.0,2.0,55000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
38935,36.0,2.0,1.0,85000.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18759,36.0,3.0,3.0,40000.0,0.0,5161.71,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
73938,36.0,3.0,10.0,80000.0,0.0,6924.03,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23635,36.0,4.0,1.0,50000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39976,36.0,3.0,5.0,65000.0,0.0,19061.32,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6995,36.0,2.0,,27000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96638,36.0,3.0,10.0,65000.0,0.0,15737.57,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
88094,60.0,4.0,3.0,115000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36428,36.0,4.0,2.0,53500.0,0.0,7115.71,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14564,36.0,2.0,,30000.0,0.0,3781.18,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9105,36.0,4.0,3.0,36000.0,0.0,3526.78,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90547,60.0,4.0,10.0,147000.0,0.0,21428.43,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
93552,36.0,3.0,5.0,120000.0,0.0,11074.36,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17539,36.0,3.0,10.0,60000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
73761,36.0,2.0,2.0,75000.0,0.0,8759.46,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
51642,36.0,6.0,10.0,145000.0,0.0,16001.58,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32990,36.0,4.0,10.0,75000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91233,60.0,4.0,9.0,130000.0,0.0,20149.51,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65011,60.0,2.0,6.0,135000.0,0.0,17998.09,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82850,36.0,2.0,3.0,83630.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28740,36.0,2.0,3.0,50000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
75182,36.0,3.0,,20000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
83895,36.0,3.0,10.0,21000.0,1.0,8015.57,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
86037,60.0,7.0,2.0,74000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16319,36.0,3.0,,1764.0,0.0,19084.18,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
87307,36.0,4.0,10.0,118000.0,0.0,22122.46,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
92886,60.0,3.0,10.0,72000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54558,36.0,4.0,5.0,75000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
95808,36.0,4.0,6.0,100000.0,0.0,0.0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
47267,36.0,4.0,10.0,95000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41762,36.0,2.0,10.0,300000.0,0.0,24633.59,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11947,36.0,4.0,2.0,53000.0,0.0,15904.51,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15482,36.0,4.0,10.0,145000.0,0.0,26416.05,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4639,36.0,3.0,6.0,208000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27741,60.0,6.0,10.0,95000.0,0.0,25662.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46655,60.0,4.0,10.0,65000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75796,36.0,3.0,10.0,50000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69727,36.0,2.0,,32000.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95891,36.0,3.0,7.0,86586.0,0.0,11008.48,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
77591,36.0,2.0,4.0,175000.0,0.0,0.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41173,60.0,5.0,10.0,29000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26307,36.0,3.0,9.0,65000.0,0.0,3576.24,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
23706,36.0,3.0,10.0,40000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
38423,36.0,2.0,10.0,81000.0,0.0,0.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
43567,60.0,3.0,10.0,175000.0,0.0,20435.51,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82592,60.0,6.0,10.0,172000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
35599,36.0,4.0,2.0,95000.0,0.0,15657.61,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
62808,36.0,5.0,2.0,34881.0,0.0,4707.08,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
86215,60.0,3.0,4.0,50000.0,0.0,9940.7,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89062,36.0,4.0,3.0,32000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
54023,60.0,4.0,0.0,43000.0,0.0,12918.85,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19980,36.0,3.0,3.0,46000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36858,60.0,3.0,8.0,125000.0,0.0,21369.32,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42802,36.0,4.0,4.0,49000.0,0.0,10098.19,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
50635,36.0,4.0,2.0,42000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
57488,60.0,4.0,,40000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
39394,60.0,4.0,2.0,112000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62053,36.0,2.0,9.0,110000.0,0.0,18242.83,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65969,36.0,2.0,6.0,95000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
31499,60.0,4.0,10.0,57000.0,0.0,18639.45,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82032,60.0,4.0,,32500.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33300,60.0,6.0,8.0,98000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63061,36.0,4.0,3.0,45000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
94155,60.0,3.0,10.0,95000.0,0.0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6956,36.0,3.0,2.0,100000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
96149,36.0,2.0,10.0,96530.0,0.0,5209.62,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72856,60.0,6.0,,60000.0,0.0,18398.68,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93180,36.0,3.0,0.0,36000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33150,36.0,2.0,10.0,88000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
95852,36.0,4.0,10.0,25000.0,0.0,6319.68,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27300,36.0,5.0,5.0,52762.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67601,36.0,3.0,2.0,65000.0,0.0,7081.61,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40448,36.0,5.0,4.0,60000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
69728,36.0,3.0,6.0,35000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
87047,60.0,4.0,10.0,50000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45016,36.0,4.0,0.0,80000.0,0.0,7242.31,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8317,60.0,4.0,10.0,50000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53742,36.0,4.0,,15780.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
77093,60.0,5.0,10.0,70000.0,0.0,9009.22,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15152,36.0,5.0,4.0,12000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
80766,36.0,2.0,10.0,70000.0,0.0,25552.78,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65017,36.0,2.0,2.0,145000.0,0.0,7933.74,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83607,60.0,3.0,1.0,47500.0,0.0,19488.74,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72565,36.0,3.0,10.0,45000.0,0.0,3797.29,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
42643,60.0,4.0,5.0,42042.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8563,36.0,3.0,1.0,35000.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
55408,36.0,1.0,2.0,60000.0,0.0,5953.68,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
51781,36.0,4.0,2.0,50000.0,0.0,4391.43,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
75465,36.0,3.0,3.0,40000.0,0.0,4146.89,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66820,36.0,4.0,2.0,48000.0,0.0,6611.78,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87114,60.0,6.0,9.0,157645.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24462,60.0,6.0,8.0,75000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76531,36.0,3.0,10.0,50000.0,0.0,10386.11,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58214,36.0,3.0,0.0,95000.0,0.0,22297.37,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
84251,36.0,3.0,2.0,50000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
564,60.0,5.0,5.0,35000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4116,36.0,3.0,0.0,51000.0,0.0,5274.22,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19801,60.0,4.0,3.0,60000.0,0.0,13546.51,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
35766,36.0,2.0,1.0,40000.0,0.0,11550.16,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31494,60.0,6.0,1.0,133000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40457,60.0,6.0,5.0,62000.0,0.0,12544.36,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1370,60.0,5.0,,30000.0,0.0,11424.54,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
43844,60.0,3.0,3.0,180000.0,0.0,21244.48,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88276,36.0,3.0,3.0,32000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
51585,60.0,4.0,1.0,82000.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
40961,36.0,2.0,10.0,157000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
84218,36.0,2.0,10.0,89000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88786,60.0,3.0,3.0,81000.0,0.0,10773.6,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91544,60.0,4.0,1.0,80000.0,0.0,15239.24,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
89990,36.0,3.0,1.0,76000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74428,60.0,6.0,10.0,76000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14536,36.0,3.0,3.0,30000.0,0.0,6607.66,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66751,36.0,3.0,0.0,60000.0,0.0,2277.55,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
86981,36.0,2.0,5.0,70000.0,0.0,14404.47,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
63381,60.0,3.0,5.0,56000.0,0.0,12969.56,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72478,36.0,3.0,9.0,59000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45230,60.0,5.0,10.0,84000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
83386,36.0,2.0,3.0,200000.0,0.0,11098.1,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48717,60.0,5.0,7.0,135000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39124,36.0,2.0,10.0,75000.0,0.0,7711.13,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7326,36.0,3.0,2.0,36000.0,0.0,4718.17,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
42704,36.0,4.0,5.0,45000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5601,36.0,5.0,10.0,144000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55522,60.0,3.0,10.0,55000.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44532,36.0,3.0,10.0,70000.0,0.0,9112.84,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
63363,36.0,2.0,4.0,129900.0,0.0,20348.59,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89804,36.0,7.0,1.0,50000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
78139,60.0,4.0,7.0,35000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66528,36.0,3.0,2.0,55000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
79321,60.0,3.0,10.0,155000.0,0.0,13676.33,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
70635,36.0,1.0,4.0,80000.0,0.0,7973.23,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
61620,60.0,3.0,5.0,95000.0,0.0,18484.12,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
43047,60.0,5.0,2.0,47000.0,0.0,12654.42,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
87624,60.0,4.0,2.0,80000.0,0.0,25255.54,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7180,60.0,6.0,4.0,86000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61851,60.0,5.0,10.0,54000.0,0.0,10515.38,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11373,60.0,6.0,,45000.0,0.0,10070.95,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78008,36.0,2.0,4.0,67500.0,0.0,9703.89,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44926,36.0,4.0,3.0,52200.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7355,36.0,2.0,10.0,102000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
57004,36.0,4.0,2.0,54000.0,0.0,8270.8,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15562,60.0,4.0,,100000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24184,60.0,7.0,10.0,65000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74897,60.0,4.0,10.0,96000.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34590,60.0,6.0,10.0,55000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66644,36.0,3.0,0.0,25000.0,0.0,7102.46,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
66810,60.0,5.0,,31000.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
38846,60.0,5.0,10.0,72000.0,0.0,17649.54,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31525,36.0,1.0,10.0,85000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1751,36.0,3.0,10.0,62000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
51015,60.0,4.0,,44664.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25900,36.0,4.0,10.0,67000.0,0.0,4685.37,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
58099,36.0,4.0,0.0,52000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
59497,60.0,3.0,5.0,74000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7720,36.0,5.0,10.0,42800.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36209,36.0,2.0,4.0,40000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56031,36.0,3.0,4.0,36296.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35309,60.0,6.0,8.0,200000.0,0.0,8997.83,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
54466,36.0,5.0,4.0,43000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
44977,36.0,1.0,7.0,61000.0,0.0,4988.37,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
67105,60.0,7.0,2.0,118000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
57643,60.0,5.0,3.0,72800.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76462,36.0,2.0,3.0,83000.0,0.0,10841.31,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11030,36.0,4.0,10.0,47000.0,0.0,0.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73504,36.0,3.0,,71900.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5832,60.0,3.0,8.0,38500.0,0.0,12236.83,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
93967,60.0,3.0,10.0,75000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
36448,36.0,3.0,10.0,67127.0,0.0,12800.22,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
70794,60.0,4.0,8.0,75000.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41526,36.0,2.0,2.0,86124.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2132,36.0,5.0,3.0,50504.7,0.0,11928.19,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
73816,60.0,4.0,1.0,50000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63019,36.0,3.0,1.0,33000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
67888,36.0,5.0,2.0,185000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70384,60.0,6.0,10.0,225000.0,0.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92046,36.0,2.0,2.0,85000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10271,60.0,3.0,10.0,81000.0,0.0,13003.57,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
55858,60.0,5.0,9.0,35000.0,0.0,13366.15,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
83663,36.0,2.0,7.0,188000.0,0.0,8006.27,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8224,36.0,4.0,1.0,170000.0,0.0,0.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53272,36.0,2.0,9.0,80000.0,0.0,0.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32257,36.0,4.0,3.0,85000.0,0.0,18051.28,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
64437,36.0,3.0,6.0,165000.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50261,60.0,6.0,7.0,70000.0,0.0,20586.83,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46810,36.0,3.0,2.0,60000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
86200,36.0,3.0,,32352.0,0.0,4495.12,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9749,60.0,5.0,10.0,75000.0,0.0,32279.01,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94796,36.0,4.0,,64000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41872,36.0,4.0,4.0,42000.0,0.0,11194.46,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79812,60.0,6.0,2.0,53300.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42702,36.0,3.0,1.0,70000.0,0.0,3541.49,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27079,36.0,2.0,10.0,45000.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20584,36.0,6.0,10.0,73000.0,1.0,22579.99,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18052,36.0,1.0,1.0,250000.0,0.0,21535.32,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91465,36.0,5.0,6.0,30000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49186,60.0,5.0,10.0,140000.0,0.0,26366.62,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55660,60.0,3.0,4.0,80000.0,0.0,11695.42,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17436,60.0,3.0,2.0,83500.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79074,60.0,6.0,6.0,55000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40207,60.0,5.0,2.0,86000.0,0.0,21312.84,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75812,36.0,3.0,4.0,15604.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
58875,60.0,4.0,10.0,47000.0,0.0,17225.56,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
84165,36.0,4.0,4.0,85000.0,0.0,14421.29,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90934,60.0,5.0,1.0,40000.0,1.0,11120.15,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
67786,36.0,5.0,3.0,200000.0,0.0,21412.73,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54062,60.0,6.0,9.0,65000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23604,36.0,4.0,,60000.0,0.0,11644.87,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33327,36.0,2.0,10.0,53000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
