,term,grade,emp_length,annual_inc,pymnt_plan,out_prncp_inv,delinq_2yrs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
6598,60.0,3.0,5.0,60000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52928,36.0,2.0,6.0,65400.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
85523,36.0,1.0,2.0,50000.0,0.0,6264.19,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43613,36.0,1.0,2.0,105000.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34868,60.0,3.0,10.0,128000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31397,36.0,1.0,,120000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5466,60.0,3.0,10.0,65000.0,0.0,17881.18,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
77977,60.0,3.0,5.0,75000.0,0.0,9838.04,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87101,36.0,2.0,3.0,52000.0,0.0,4058.28,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13337,60.0,3.0,10.0,53959.0,0.0,18919.76,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39447,60.0,5.0,8.0,58000.0,0.0,17518.41,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
59552,60.0,3.0,10.0,30000.0,0.0,11649.61,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4660,36.0,4.0,10.0,116000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
75231,36.0,3.0,6.0,29500.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
624,36.0,2.0,9.0,68000.0,0.0,3519.84,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60559,36.0,2.0,2.0,80000.0,0.0,3239.18,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15190,36.0,3.0,0.0,400000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94813,36.0,2.0,0.0,68000.0,0.0,1943.41,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36514,36.0,3.0,7.0,102000.0,0.0,23864.92,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
59685,60.0,3.0,10.0,111000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20847,36.0,2.0,2.0,60000.0,0.0,5549.05,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1830,36.0,2.0,4.0,90000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46438,36.0,4.0,10.0,50000.0,0.0,4915.89,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
44241,36.0,3.0,5.0,37000.0,0.0,2454.64,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
74254,36.0,2.0,2.0,105525.0,0.0,11722.66,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51110,36.0,2.0,0.0,95000.0,0.0,5841.72,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
94646,36.0,2.0,6.0,80000.0,0.0,4347.21,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
67748,36.0,1.0,10.0,72000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
66215,36.0,3.0,,35000.0,0.0,3933.05,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
88974,36.0,2.0,4.0,32000.0,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
65939,36.0,1.0,10.0,45000.0,0.0,3819.56,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34098,60.0,6.0,,65000.0,0.0,15045.47,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16845,60.0,3.0,10.0,95000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90521,36.0,2.0,10.0,78000.0,0.0,1498.73,6.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4097,36.0,2.0,10.0,82000.0,0.0,4509.06,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67284,36.0,4.0,,44916.0,0.0,8929.18,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
80628,36.0,1.0,0.0,132000.0,0.0,0.0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
68161,36.0,2.0,2.0,48000.0,0.0,3256.27,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
88592,36.0,4.0,6.0,131000.0,0.0,9514.8,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24460,36.0,2.0,10.0,68903.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33605,36.0,2.0,1.0,70000.0,0.0,6744.38,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
71618,60.0,2.0,3.0,85000.0,0.0,9726.39,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4124,36.0,6.0,5.0,55000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
77641,60.0,3.0,9.0,47400.0,0.0,20568.11,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
38833,36.0,4.0,5.0,42000.0,0.0,14145.32,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
54046,36.0,3.0,8.0,52000.0,0.0,6924.02,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21147,36.0,3.0,0.0,32000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
83411,60.0,3.0,10.0,48828.0,0.0,16492.44,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
92117,60.0,3.0,1.0,140000.0,0.0,27643.01,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5660,60.0,3.0,10.0,51000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
47474,36.0,2.0,10.0,80500.0,0.0,8003.35,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37324,36.0,1.0,10.0,74000.0,0.0,10617.42,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
83839,36.0,3.0,10.0,60000.0,0.0,7107.76,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
64039,36.0,1.0,10.0,62000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32329,60.0,3.0,2.0,48000.0,0.0,12546.66,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
82455,36.0,4.0,0.0,50000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
38796,36.0,3.0,10.0,52000.0,0.0,4091.03,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8999,60.0,3.0,0.0,118000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96146,36.0,1.0,10.0,52000.0,0.0,3060.69,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
24468,36.0,2.0,7.0,80000.0,0.0,2439.17,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90522,60.0,2.0,10.0,85000.0,0.0,19209.21,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
504,36.0,3.0,10.0,40000.0,0.0,5966.08,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8943,36.0,3.0,2.0,42198.0,0.0,11470.86,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93095,60.0,4.0,7.0,70000.0,0.0,18284.77,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43091,36.0,3.0,10.0,55000.0,0.0,13779.02,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46347,36.0,2.0,10.0,120000.0,0.0,27103.27,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83825,36.0,5.0,2.0,41374.0,0.0,3979.08,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20473,36.0,2.0,4.0,117000.0,0.0,24528.37,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69457,60.0,3.0,6.0,60000.0,0.0,16642.15,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10667,36.0,2.0,2.0,71689.0,0.0,10512.16,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63543,36.0,3.0,10.0,100000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83187,36.0,2.0,2.0,60000.0,0.0,6509.19,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35130,36.0,1.0,10.0,130000.0,0.0,3986.61,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94998,36.0,2.0,10.0,63000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54985,36.0,2.0,3.0,105000.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15272,36.0,1.0,10.0,85000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24113,60.0,3.0,8.0,180000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
82398,36.0,3.0,6.0,63000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
64003,36.0,1.0,4.0,100000.0,0.0,5758.74,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
40627,60.0,5.0,10.0,85000.0,0.0,21684.78,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56647,36.0,4.0,1.0,65000.0,0.0,6764.61,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18455,36.0,2.0,1.0,48000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50116,36.0,2.0,9.0,58000.0,0.0,10271.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85491,36.0,2.0,1.0,70000.0,0.0,745.16,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21262,36.0,2.0,2.0,140000.0,0.0,14016.21,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12229,36.0,1.0,1.0,58000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13179,36.0,3.0,8.0,120000.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86341,36.0,2.0,,29496.0,0.0,6314.16,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9985,36.0,4.0,10.0,48958.0,0.0,3504.64,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12959,36.0,1.0,10.0,51000.0,0.0,6896.05,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34101,36.0,2.0,,36000.0,0.0,700.78,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54090,36.0,3.0,9.0,199992.0,0.0,20406.55,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34478,36.0,3.0,10.0,93000.0,0.0,3409.2,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
94283,36.0,3.0,10.0,175000.0,0.0,2048.65,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9406,36.0,3.0,,11328.0,0.0,1415.79,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
34950,36.0,3.0,1.0,30360.0,0.0,6924.03,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49361,36.0,3.0,10.0,37000.0,0.0,7529.21,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53530,36.0,3.0,,32397.0,0.0,7856.69,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71110,36.0,2.0,7.0,65000.0,0.0,7648.94,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9298,36.0,3.0,4.0,48830.0,0.0,2871.98,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24035,36.0,1.0,10.0,96000.0,0.0,5110.6,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1155,36.0,1.0,2.0,85000.0,0.0,13683.87,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
44441,36.0,3.0,7.0,40000.0,0.0,8231.16,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
80975,60.0,5.0,6.0,65000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20814,60.0,3.0,3.0,43310.0,0.0,8497.77,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14519,36.0,2.0,3.0,40000.0,0.0,6334.34,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19390,36.0,2.0,10.0,80000.0,0.0,8409.67,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68256,36.0,2.0,10.0,102000.0,0.0,0.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60524,60.0,3.0,1.0,50000.0,0.0,8321.07,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40246,60.0,2.0,3.0,152000.0,0.0,8288.41,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
61221,36.0,1.0,10.0,87000.0,0.0,1018.57,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71892,60.0,3.0,8.0,79000.0,0.0,12415.08,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29790,60.0,4.0,1.0,44000.0,0.0,11104.77,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
92225,36.0,3.0,10.0,110000.0,0.0,15156.74,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
22541,36.0,2.0,10.0,150000.0,0.0,23721.05,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23293,36.0,1.0,7.0,60000.0,0.0,8294.67,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
93373,36.0,3.0,1.0,31000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94345,36.0,2.0,0.0,90000.0,0.0,2496.63,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88970,36.0,2.0,8.0,75000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88113,36.0,3.0,10.0,50000.0,0.0,0.0,6.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
59071,36.0,1.0,7.0,90000.0,0.0,3814.39,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70612,36.0,5.0,8.0,50000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
61977,36.0,2.0,4.0,65000.0,0.0,6348.09,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76297,36.0,1.0,10.0,54000.0,0.0,5246.19,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46170,36.0,3.0,3.0,62000.0,0.0,4132.65,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14888,60.0,3.0,3.0,132000.0,0.0,24801.17,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78715,36.0,1.0,10.0,54000.0,0.0,2288.55,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79167,36.0,3.0,3.0,41000.0,0.0,5244.12,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34877,36.0,2.0,10.0,45000.0,0.0,377.1,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69826,60.0,3.0,0.0,250000.0,0.0,12425.8,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
81473,36.0,1.0,,51000.0,0.0,4577.24,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55338,60.0,4.0,10.0,70000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83269,36.0,3.0,10.0,55000.0,0.0,9834.15,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56111,36.0,1.0,10.0,350000.0,0.0,19124.43,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
239,60.0,3.0,0.0,68000.0,0.0,14958.45,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18400,36.0,2.0,0.0,50000.0,0.0,6756.62,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
69614,36.0,3.0,10.0,40000.0,0.0,4625.43,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55973,60.0,3.0,0.0,96000.0,0.0,13164.43,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27367,36.0,2.0,2.0,73000.0,0.0,9855.65,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
73090,36.0,5.0,2.0,50000.0,0.0,3443.44,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
36470,36.0,5.0,5.0,28000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20299,36.0,3.0,,48000.0,0.0,5694.39,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15323,60.0,3.0,5.0,90000.0,0.0,21455.75,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2833,36.0,1.0,1.0,106882.0,0.0,5698.01,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56771,36.0,4.0,10.0,110000.0,0.0,6564.3,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74626,36.0,1.0,0.0,70000.0,0.0,10401.29,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
78519,36.0,2.0,10.0,65000.0,0.0,15630.21,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89884,36.0,2.0,3.0,45000.0,0.0,7494.28,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
42545,36.0,2.0,10.0,44000.0,0.0,3334.7,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35578,36.0,2.0,8.0,66000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20882,36.0,3.0,2.0,65000.0,0.0,5308.16,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6939,36.0,1.0,1.0,120000.0,0.0,23948.77,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77523,60.0,3.0,10.0,75000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67090,36.0,1.0,10.0,175000.0,0.0,6950.67,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15403,60.0,5.0,3.0,105000.0,0.0,18529.81,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2316,36.0,2.0,9.0,56022.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
43242,36.0,2.0,2.0,53000.0,0.0,2482.46,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
94005,36.0,2.0,10.0,70000.0,0.0,15613.1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41933,36.0,3.0,7.0,144000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18012,36.0,2.0,7.0,86500.0,0.0,9710.77,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41414,36.0,2.0,,50000.0,0.0,2033.58,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6948,60.0,1.0,10.0,69743.0,0.0,10796.69,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24627,36.0,1.0,10.0,58000.0,0.0,4639.26,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48499,36.0,2.0,10.0,81000.0,0.0,8072.51,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
78474,36.0,4.0,8.0,275000.0,0.0,19170.38,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
79189,36.0,2.0,10.0,76000.0,0.0,7815.11,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78887,60.0,3.0,8.0,150000.0,0.0,24595.34,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21982,36.0,3.0,10.0,87000.0,0.0,22776.92,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46027,36.0,1.0,5.0,60000.0,0.0,5315.39,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33190,36.0,1.0,,48000.0,0.0,2073.61,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
80053,36.0,4.0,2.0,60000.0,0.0,12884.39,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13579,36.0,3.0,5.0,84000.0,0.0,7179.89,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4088,36.0,2.0,5.0,60000.0,0.0,7799.61,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
44128,36.0,1.0,9.0,115000.0,0.0,7963.06,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48819,36.0,1.0,1.0,76000.0,0.0,14617.53,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89562,60.0,4.0,2.0,35000.0,0.0,8340.39,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89994,36.0,3.0,6.0,27600.0,0.0,3799.63,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73617,60.0,4.0,0.0,50000.0,0.0,7059.33,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60550,36.0,2.0,,29193.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23739,60.0,3.0,0.0,84418.0,0.0,17845.38,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51511,36.0,1.0,2.0,40000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9084,36.0,7.0,7.0,128831.0,0.0,7620.09,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86446,36.0,4.0,,83000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
51654,36.0,2.0,4.0,130000.0,0.0,11518.85,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
57756,60.0,3.0,8.0,84000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18241,36.0,1.0,5.0,77000.0,0.0,11752.17,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1285,60.0,3.0,2.0,50000.0,0.0,9402.52,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3025,36.0,4.0,10.0,52000.0,0.0,11944.38,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24994,60.0,2.0,9.0,180000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20824,60.0,6.0,10.0,74000.0,0.0,17903.57,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23418,60.0,6.0,2.0,48000.0,0.0,10768.01,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
45437,60.0,2.0,10.0,115000.0,0.0,19807.34,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36262,36.0,3.0,9.0,106000.0,0.0,16193.95,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24929,36.0,2.0,,56500.0,0.0,10512.16,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82573,36.0,3.0,4.0,200000.0,0.0,22943.37,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73470,60.0,3.0,6.0,67000.0,0.0,13313.69,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
31640,36.0,2.0,10.0,60000.0,0.0,8128.93,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10403,36.0,2.0,10.0,53500.0,0.0,3815.98,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70700,36.0,3.0,10.0,67000.0,0.0,3291.45,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30661,36.0,3.0,4.0,51127.0,0.0,10226.24,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13122,36.0,1.0,1.0,100000.0,0.0,13824.37,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31249,36.0,2.0,2.0,47840.0,0.0,4721.02,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
45919,36.0,2.0,3.0,55000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
61423,36.0,3.0,5.0,52000.0,0.0,9597.3,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32388,36.0,5.0,10.0,42000.0,0.0,10761.07,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1842,36.0,2.0,7.0,100000.0,0.0,3377.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55396,36.0,1.0,10.0,435000.0,0.0,1889.66,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61398,36.0,6.0,9.0,70000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52419,60.0,3.0,5.0,80000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35066,36.0,2.0,10.0,92000.0,0.0,17595.45,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34375,36.0,4.0,7.0,60000.0,0.0,11181.17,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10656,36.0,5.0,10.0,56755.0,0.0,15208.24,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2623,36.0,2.0,4.0,35000.0,0.0,703.79,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60394,60.0,3.0,2.0,65000.0,0.0,9019.54,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14902,36.0,3.0,10.0,72000.0,0.0,1699.11,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
